==25275== NVPROF is profiling process 25275, command: ./0123HomeWork 32 4
==25275== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==25275== Profiling application: ./0123HomeWork 32 4
==25275== Profiling result:
==25275== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "NVIDIA Tegra X2 (0)"
    Kernel: find_hash(int, int)
          1              l2_subp0_write_sector_misses      261988      261988      261988      261988
          1              l2_subp1_write_sector_misses      242198      242198      242198      242198
          1               l2_subp0_read_sector_misses       81624       81624       81624       81624
          1               l2_subp1_read_sector_misses       25699       25699       25699       25699
          1          l2_subp0_read_tex_sector_queries      657247      657247      657247      657247
          1          l2_subp1_read_tex_sector_queries      657331      657331      657331      657331
          1         l2_subp0_write_tex_sector_queries     1118433     1118433     1118433     1118433
          1         l2_subp1_write_tex_sector_queries     1083798     1083798     1083798     1083798
          1             l2_subp0_read_tex_hit_sectors      643100      643100      643100      643100
          1             l2_subp1_read_tex_hit_sectors      644884      644884      644884      644884
          1            l2_subp0_write_tex_hit_sectors     1132878     1132878     1132878     1132878
          1            l2_subp1_write_tex_hit_sectors        7722        7722        7722        7722
          1        l2_subp0_total_read_sector_queries      687952      687952      687952      687952
          1        l2_subp1_total_read_sector_queries      664959      664959      664959      664959
          1       l2_subp0_total_write_sector_queries     1117980     1117980     1117980     1117980
          1       l2_subp1_total_write_sector_queries     1083377     1083377     1083377     1083377
          1                         elapsed_cycles_sm    15003106    15003106    15003106    15003106
          1                              generic_load      506896      506896      506896      506896
          1                             generic_store      311936      311936      311936      311936
          1                               global_load        9780        9780        9780        9780
          1                              global_store          33          33          33          33
          1                                local_load      627872      627872      627872      627872
          1                               local_store      962564      962564      962564      962564
