==22237== NVPROF is profiling process 22237, command: ./0123HomeWork 64 64
==22237== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==22237== Profiling application: ./0123HomeWork 64 64
==22237== Profiling result:
==22237== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "NVIDIA Tegra X2 (0)"
    Kernel: find_hash(int, int)
          1              l2_subp0_write_sector_misses       53412       53412       53412       53412
          1              l2_subp1_write_sector_misses       48394       48394       48394       48394
          1               l2_subp0_read_sector_misses        4066        4066        4066        4066
          1               l2_subp1_read_sector_misses        1306        1306        1306        1306
          1          l2_subp0_read_tex_sector_queries      137350      137350      137350      137350
          1          l2_subp1_read_tex_sector_queries      135680      135680      135680      135680
          1         l2_subp0_write_tex_sector_queries      244857      244857      244857      244857
          1         l2_subp1_write_tex_sector_queries      240584      240584      240584      240584
          1             l2_subp0_read_tex_hit_sectors      137466      137466      137466      137466
          1             l2_subp1_read_tex_hit_sectors      136360      136360      136360      136360
          1            l2_subp0_write_tex_hit_sectors      248933      248933      248933      248933
          1            l2_subp1_write_tex_hit_sectors       26676       26676       26676       26676
          1        l2_subp0_total_read_sector_queries      141744      141744      141744      141744
          1        l2_subp1_total_read_sector_queries      137996      137996      137996      137996
          1       l2_subp0_total_write_sector_queries      255057      255057      255057      255057
          1       l2_subp1_total_write_sector_queries      247590      247590      247590      247590
          1                         elapsed_cycles_sm      954112      954112      954112      954112
          1                              generic_load       26832       26832       26832       26832
          1                             generic_store       16512       16512       16512       16512
          1                               global_load         644         644         644         644
          1                              global_store          33          33          33          33
          1                                local_load       32800       32800       32800       32800
          1                               local_store       54912       54912       54912       54912
