==20095== NVPROF is profiling process 20095, command: ./0123HomeWork 80 16
==20095== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==20095== Profiling application: ./0123HomeWork 80 16
==20095== Profiling result:
==20095== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "NVIDIA Tegra X2 (0)"
    Kernel: find_hash(int, int)
          1              l2_subp0_write_sector_misses      101222      101222      101222      101222
          1              l2_subp1_write_sector_misses       92898       92898       92898       92898
          1               l2_subp0_read_sector_misses        9762        9762        9762        9762
          1               l2_subp1_read_sector_misses        2952        2952        2952        2952
          1          l2_subp0_read_tex_sector_queries      251116      251116      251116      251116
          1          l2_subp1_read_tex_sector_queries      249328      249328      249328      249328
          1         l2_subp0_write_tex_sector_queries      442959      442959      442959      442959
          1         l2_subp1_write_tex_sector_queries      431286      431286      431286      431286
          1             l2_subp0_read_tex_hit_sectors      248090      248090      248090      248090
          1             l2_subp1_read_tex_hit_sectors      246280      246280      246280      246280
          1            l2_subp0_write_tex_hit_sectors      437379      437379      437379      437379
          1            l2_subp1_write_tex_hit_sectors       15374       15374       15374       15374
          1        l2_subp0_total_read_sector_queries      262544      262544      262544      262544
          1        l2_subp1_total_read_sector_queries      254550      254550      254550      254550
          1       l2_subp0_total_write_sector_queries      439967      439967      439967      439967
          1       l2_subp1_total_write_sector_queries      426624      426624      426624      426624
          1                         elapsed_cycles_sm     2715162     2715162     2715162     2715162
          1                              generic_load       97708       97708       97708       97708
          1                             generic_store       60128       60128       60128       60128
          1                               global_load        1959        1959        1959        1959
          1                              global_store          33          33          33          33
          1                                local_load      119968      119968      119968      119968
          1                               local_store      186612      186612      186612      186612
