==40021== NVPROF is profiling process 40021, command: ./0123HomeWork 8 16
==40021== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==40021== Profiling application: ./0123HomeWork 8 16
==40021== Profiling result:
==40021== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-PCIE-16GB (0)"
    Kernel: find_hash(int, int)
          1                     fb_subp0_read_sectors         902         902         902         902
          1                     fb_subp1_read_sectors          16          16          16          16
          1                    fb_subp0_write_sectors        1815        1815        1815        1815
          1                    fb_subp1_write_sectors          21          21          21          21
          1              l2_subp0_write_sector_misses        1892        1892        1892        1892
          1              l2_subp1_write_sector_misses        1856        1856        1856        1856
          1               l2_subp0_read_sector_misses        1050        1050        1050        1050
          1               l2_subp1_read_sector_misses        1028        1028        1028        1028
          1          l2_subp0_read_tex_sector_queries     9331386     9331386     9331386     9331386
          1          l2_subp1_read_tex_sector_queries     9312153     9312153     9312153     9312153
          1         l2_subp0_write_tex_sector_queries   521307016   521307016   521307016   521307016
          1         l2_subp1_write_tex_sector_queries   528089609   528089609   528089609   528089609
          1             l2_subp0_read_tex_hit_sectors     8376466     8376466     8376466     8376466
          1             l2_subp1_read_tex_hit_sectors    10243089    10243089    10243089    10243089
          1            l2_subp0_write_tex_hit_sectors   521432484   521432484   521432484   521432484
          1            l2_subp1_write_tex_hit_sectors   528215229   528215229   528215229   528215229
          1        l2_subp0_total_read_sector_queries     8104776     8104776     8104776     8104776
          1        l2_subp1_total_read_sector_queries    10581629    10581629    10581629    10581629
          1       l2_subp0_total_write_sector_queries   532377604   532377604   532377604   532377604
          1       l2_subp1_total_write_sector_queries   519903246   519903246   519903246   519903246
          1                         elapsed_cycles_sm  1.5211e+11  1.5211e+11  1.5211e+11  1.5211e+11
          1                              generic_load    64652692    64652692    64652692    64652692
          1                             generic_store   422729140   422729140   422729140   422729140
          1                               global_load     1243329     1243329     1243329     1243329
          1                              global_store          33          33          33          33
          1                                local_load   159090080   159090080   159090080   159090080
          1                               local_store   104403260   104403260   104403260   104403260
