==77860== NVPROF is profiling process 77860, command: ./0123HomeWork 2 4
==77860== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==77860== Profiling application: ./0123HomeWork 2 4
==77860== Profiling result:
==77860== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-PCIE-16GB (0)"
    Kernel: find_hash(int, int)
          1                     fb_subp0_read_sectors          52          52          52          52
          1                     fb_subp1_read_sectors         942         942         942         942
          1                    fb_subp0_write_sectors         155         155         155         155
          1                    fb_subp1_write_sectors         508         508         508         508
          1              l2_subp0_write_sector_misses         159         159         159         159
          1              l2_subp1_write_sector_misses          77          77          77          77
          1               l2_subp0_read_sector_misses          38          38          38          38
          1               l2_subp1_read_sector_misses          52          52          52          52
          1          l2_subp0_read_tex_sector_queries     1074384     1074384     1074384     1074384
          1          l2_subp1_read_tex_sector_queries     1372840     1372840     1372840     1372840
          1         l2_subp0_write_tex_sector_queries    66212834    66212834    66212834    66212834
          1         l2_subp1_write_tex_sector_queries    63240015    63240015    63240015    63240015
          1             l2_subp0_read_tex_hit_sectors      915971      915971      915971      915971
          1             l2_subp1_read_tex_hit_sectors     1526609     1526609     1526609     1526609
          1            l2_subp0_write_tex_hit_sectors    67836810    67836810    67836810    67836810
          1            l2_subp1_write_tex_hit_sectors    61725431    61725431    61725431    61725431
          1        l2_subp0_total_read_sector_queries     1106924     1106924     1106924     1106924
          1        l2_subp1_total_read_sector_queries     1405321     1405321     1405321     1405321
          1       l2_subp0_total_write_sector_queries    67834165    67834165    67834165    67834165
          1       l2_subp1_total_write_sector_queries    61723017    61723017    61723017    61723017
          1                         elapsed_cycles_sm  1.4818e+11  1.4818e+11  1.4818e+11  1.4818e+11
          1                              generic_load    15879916    15879916    15879916    15879916
          1                             generic_store   103830220   103830220   103830220   103830220
          1                               global_load      305385      305385      305385      305385
          1                              global_store          33          33          33          33
          1                                local_load    39154720    39154720    39154720    39154720
          1                               local_store    25695368    25695368    25695368    25695368
