==40279== NVPROF is profiling process 40279, command: ./0123HomeWork 8 16
==40279== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==40279== Profiling application: ./0123HomeWork 8 16
==40279== Profiling result:
==40279== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-PCIE-16GB (0)"
    Kernel: find_hash(int, int)
          1                     fb_subp0_read_sectors         184         184         184         184
          1                     fb_subp1_read_sectors         196         196         196         196
          1                    fb_subp0_write_sectors          69          69          69          69
          1                    fb_subp1_write_sectors        2320        2320        2320        2320
          1              l2_subp0_write_sector_misses          86          86          86          86
          1              l2_subp1_write_sector_misses          68          68          68          68
          1               l2_subp0_read_sector_misses         152         152         152         152
          1               l2_subp1_read_sector_misses         160         160         160         160
          1          l2_subp0_read_tex_sector_queries     3992090     3992090     3992090     3992090
          1          l2_subp1_read_tex_sector_queries     4881558     4881558     4881558     4881558
          1         l2_subp0_write_tex_sector_queries   258219224   258219224   258219224   258219224
          1         l2_subp1_write_tex_sector_queries   243387209   243387209   243387209   243387209
          1             l2_subp0_read_tex_hit_sectors     3992324     3992324     3992324     3992324
          1             l2_subp1_read_tex_hit_sectors     4881880     4881880     4881880     4881880
          1            l2_subp0_write_tex_hit_sectors   251195548   251195548   251195548   251195548
          1            l2_subp1_write_tex_hit_sectors   251338677   251338677   251338677   251338677
          1        l2_subp0_total_read_sector_queries     4171434     4171434     4171434     4171434
          1        l2_subp1_total_read_sector_queries     4749742     4749742     4749742     4749742
          1       l2_subp0_total_write_sector_queries   248509067   248509067   248509067   248509067
          1       l2_subp1_total_write_sector_queries   251742887   251742887   251742887   251742887
          1                         elapsed_cycles_sm  7.2494e+10  7.2494e+10  7.2494e+10  7.2494e+10
          1                              generic_load    30812288    30812288    30812288    30812288
          1                             generic_store   201464960   201464960   201464960   201464960
          1                               global_load      592552      592552      592552      592552
          1                              global_store          33          33          33          33
          1                                local_load    75718432    75718432    75718432    75718432
          1                               local_store    49690616    49690616    49690616    49690616
