==103867== NVPROF is profiling process 103867, command: ./0123HomeWork 1 64
==103867== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==103867== Profiling application: ./0123HomeWork 1 64
==103867== Profiling result:
==103867== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-PCIE-16GB (0)"
    Kernel: find_hash(int, int)
          1                     fb_subp0_read_sectors          16          16          16          16
          1                     fb_subp1_read_sectors          56          56          56          56
          1                    fb_subp0_write_sectors          26          26          26          26
          1                    fb_subp1_write_sectors           4           4           4           4
          1              l2_subp0_write_sector_misses          26          26          26          26
          1              l2_subp1_write_sector_misses          21          21          21          21
          1               l2_subp0_read_sector_misses           8           8           8           8
          1               l2_subp1_read_sector_misses          16          16          16          16
          1          l2_subp0_read_tex_sector_queries     7016660     7016660     7016660     7016660
          1          l2_subp1_read_tex_sector_queries     9940246     9940246     9940246     9940246
          1         l2_subp0_write_tex_sector_queries   495837680   495837680   495837680   495837680
          1         l2_subp1_write_tex_sector_queries   495837713   495837713   495837713   495837713
          1             l2_subp0_read_tex_hit_sectors     7016612     7016612     7016612     7016612
          1             l2_subp1_read_tex_hit_sectors     9940190     9940190     9940190     9940190
          1            l2_subp0_write_tex_hit_sectors   507531944   507531944   507531944   507531944
          1            l2_subp1_write_tex_hit_sectors   484143449   484143449   484143449   484143449
          1        l2_subp0_total_read_sector_queries     8252396     8252396     8252396     8252396
          1        l2_subp1_total_read_sector_queries     8836719     8836719     8836719     8836719
          1       l2_subp0_total_write_sector_queries   507532067   507532067   507532067   507532067
          1       l2_subp1_total_write_sector_queries   484143551   484143551   484143551   484143551
          1                         elapsed_cycles_sm  3.1360e+11  3.1360e+11  3.1360e+11  3.1360e+11
          1                              generic_load    30405128    30405128    30405128    30405128
          1                             generic_store   198802760   198802760   198802760   198802760
          1                               global_load      584716      584716      584716      584716
          1                              global_store          33          33          33          33
          1                                local_load    74843424    74843424    74843424    74843424
          1                               local_store    49116080    49116080    49116080    49116080
