==73516== NVPROF is profiling process 73516, command: ./0123HomeWork 2 8
==73516== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==73516== Profiling application: ./0123HomeWork 2 8
==73516== Profiling result:
==73516== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-PCIE-16GB (0)"
    Kernel: find_hash(int, int)
          1                     fb_subp0_read_sectors           8           8           8           8
          1                     fb_subp1_read_sectors          96          96          96          96
          1                    fb_subp0_write_sectors          21          21          21          21
          1                    fb_subp1_write_sectors         256         256         256         256
          1              l2_subp0_write_sector_misses          14          14          14          14
          1              l2_subp1_write_sector_misses          20          20          20          20
          1               l2_subp0_read_sector_misses           0           0           0           0
          1               l2_subp1_read_sector_misses           8           8           8           8
          1          l2_subp0_read_tex_sector_queries      614906      614906      614906      614906
          1          l2_subp1_read_tex_sector_queries     1024830     1024830     1024830     1024830
          1         l2_subp0_write_tex_sector_queries    44423280    44423280    44423280    44423280
          1         l2_subp1_write_tex_sector_queries    42428593    42428593    42428593    42428593
          1             l2_subp0_read_tex_hit_sectors      720696      720696      720696      720696
          1             l2_subp1_read_tex_hit_sectors      920872      920872      920872      920872
          1            l2_subp0_write_tex_hit_sectors    44412296    44412296    44412296    44412296
          1            l2_subp1_write_tex_hit_sectors    42418599    42418599    42418599    42418599
          1        l2_subp0_total_read_sector_queries      636049      636049      636049      636049
          1        l2_subp1_total_read_sector_queries     1045924     1045924     1045924     1045924
          1       l2_subp0_total_write_sector_queries    43450643    43450643    43450643    43450643
          1       l2_subp1_total_write_sector_queries    43550939    43550939    43550939    43550939
          1                         elapsed_cycles_sm  9.9392e+10  9.9392e+10  9.9392e+10  9.9392e+10
          1                              generic_load    10649392    10649392    10649392    10649392
          1                             generic_store    69630640    69630640    69630640    69630640
          1                               global_load      204798      204798      204798      204798
          1                              global_store          33          33          33          33
          1                                local_load    26234912    26234912    26234912    26234912
          1                               local_store    17216744    17216744    17216744    17216744
