==68333== NVPROF is profiling process 68333, command: ./0123HomeWork 2 128
==68333== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==68333== Profiling application: ./0123HomeWork 2 128
==68333== Profiling result:
==68333== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-PCIE-16GB (0)"
    Kernel: find_hash(int, int)
          1                     fb_subp0_read_sectors           8           8           8           8
          1                     fb_subp1_read_sectors        1120        1120        1120        1120
          1                    fb_subp0_write_sectors          13          13          13          13
          1                    fb_subp1_write_sectors        1493        1493        1493        1493
          1              l2_subp0_write_sector_misses           9           9           9           9
          1              l2_subp1_write_sector_misses           8           8           8           8
          1               l2_subp0_read_sector_misses          32          32          32          32
          1               l2_subp1_read_sector_misses          32          32          32          32
          1          l2_subp0_read_tex_sector_queries    10417292    10417292    10417292    10417292
          1          l2_subp1_read_tex_sector_queries    11946318    11946318    11946318    11946318
          1         l2_subp0_write_tex_sector_queries   661492688   661492688   661492688   661492688
          1         l2_subp1_write_tex_sector_queries   646335313   646335313   646335313   646335313
          1             l2_subp0_read_tex_hit_sectors    10417020    10417020    10417020    10417020
          1             l2_subp1_read_tex_hit_sectors    11946026    11946026    11946026    11946026
          1            l2_subp0_write_tex_hit_sectors   661496080   661496080   661496080   661496080
          1            l2_subp1_write_tex_hit_sectors   646338705   646338705   646338705   646338705
          1        l2_subp0_total_read_sector_queries    10445748    10445748    10445748    10445748
          1        l2_subp1_total_read_sector_queries    11974639    11974639    11974639    11974639
          1       l2_subp0_total_write_sector_queries   661502883   661502883   661502883   661502883
          1       l2_subp1_total_write_sector_queries   646345491   646345491   646345491   646345491
          1                         elapsed_cycles_sm  1.2961e+11  1.2961e+11  1.2961e+11  1.2961e+11
          1                              generic_load    40098864    40098864    40098864    40098864
          1                             generic_store   262184880   262184880   262184880   262184880
          1                               global_load      771140      771140      771140      771140
          1                              global_store          33          33          33          33
          1                                local_load    98704928    98704928    98704928    98704928
          1                               local_store    64775504    64775504    64775504    64775504
