==39772== NVPROF is profiling process 39772, command: ./0123HomeWork 8 32
==39772== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==39772== Profiling application: ./0123HomeWork 8 32
==39772== Profiling result:
==39772== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-PCIE-16GB (0)"
    Kernel: find_hash(int, int)
          1                     fb_subp0_read_sectors         376         376         376         376
          1                     fb_subp1_read_sectors        1104        1104        1104        1104
          1                    fb_subp0_write_sectors        2594        2594        2594        2594
          1                    fb_subp1_write_sectors        2170        2170        2170        2170
          1              l2_subp0_write_sector_misses        2823        2823        2823        2823
          1              l2_subp1_write_sector_misses        2689        2689        2689        2689
          1               l2_subp0_read_sector_misses         408         408         408         408
          1               l2_subp1_read_sector_misses         372         372         372         372
          1          l2_subp0_read_tex_sector_queries     6127608     6127608     6127608     6127608
          1          l2_subp1_read_tex_sector_queries     5707204     5707204     5707204     5707204
          1         l2_subp0_write_tex_sector_queries   344532160   344532160   344532160   344532160
          1         l2_subp1_write_tex_sector_queries   349008033   349008033   349008033   349008033
          1             l2_subp0_read_tex_hit_sectors     6128160     6128160     6128160     6128160
          1             l2_subp1_read_tex_hit_sectors     5707654     5707654     5707654     5707654
          1            l2_subp0_write_tex_hit_sectors   350766788   350766788   350766788   350766788
          1            l2_subp1_write_tex_hit_sectors   342546705   342546705   342546705   342546705
          1        l2_subp0_total_read_sector_queries     5530908     5530908     5530908     5530908
          1        l2_subp1_total_read_sector_queries     6351739     6351739     6351739     6351739
          1       l2_subp0_total_write_sector_queries   344526588   344526588   344526588   344526588
          1       l2_subp1_total_write_sector_queries   349002152   349002152   349002152   349002152
          1                         elapsed_cycles_sm  5.0936e+10  5.0936e+10  5.0936e+10  5.0936e+10
          1                              generic_load    21268000    21268000    21268000    21268000
          1                             generic_store   139060000   139060000   139060000   139060000
          1                               global_load      409008      409008      409008      409008
          1                              global_store          33          33          33          33
          1                                local_load    52232992    52232992    52232992    52232992
          1                               local_store    34278296    34278296    34278296    34278296
