==38361== NVPROF is profiling process 38361, command: ./0123HomeWork 8 128
==38361== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==38361== Profiling application: ./0123HomeWork 8 128
==38361== Profiling result:
==38361== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-PCIE-16GB (0)"
    Kernel: find_hash(int, int)
          1                     fb_subp0_read_sectors          40          40          40          40
          1                     fb_subp1_read_sectors           0           0           0           0
          1                    fb_subp0_write_sectors         136         136         136         136
          1                    fb_subp1_write_sectors         113         113         113         113
          1              l2_subp0_write_sector_misses         356         356         356         356
          1              l2_subp1_write_sector_misses         152         152         152         152
          1               l2_subp0_read_sector_misses          40          40          40          40
          1               l2_subp1_read_sector_misses          40          40          40          40
          1          l2_subp0_read_tex_sector_queries    27216534    27216534    27216534    27216534
          1          l2_subp1_read_tex_sector_queries    29203580    29203580    29203580    29203580
          1         l2_subp0_write_tex_sector_queries  1660248864  1660248864  1660248864  1660248864
          1         l2_subp1_write_tex_sector_queries  1641042177  1641042177  1641042177  1641042177
          1             l2_subp0_read_tex_hit_sectors    27194520    27194520    27194520    27194520
          1             l2_subp1_read_tex_hit_sectors    29179234    29179234    29179234    29179234
          1            l2_subp0_write_tex_hit_sectors  1659935600  1659935600  1659935600  1659935600
          1            l2_subp1_write_tex_hit_sectors  1640731313  1640731313  1640731313  1640731313
          1        l2_subp0_total_read_sector_queries    27260210    27260210    27260210    27260210
          1        l2_subp1_total_read_sector_queries    29244721    29244721    29244721    29244721
          1       l2_subp0_total_write_sector_queries  1660440640  1660440640  1660440640  1660440640
          1       l2_subp1_total_write_sector_queries  1641230942  1641230942  1641230942  1641230942
          1                         elapsed_cycles_sm  8.2214e+10  8.2214e+10  8.2214e+10  8.2214e+10
          1                              generic_load   101248160   101248160   101248160   101248160
          1                             generic_store   662007200   662007200   662007200   662007200
          1                               global_load     1947112     1947112     1947112     1947112
          1                              global_store          33          33          33          33
          1                                local_load   249258528   249258528   249258528   249258528
          1                               local_store   163577552   163577552   163577552   163577552
