==24469== NVPROF is profiling process 24469, command: ./0123HomeWork 32 64
==24469== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==24469== Profiling application: ./0123HomeWork 32 64
==24469== Profiling result:
==24469== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-PCIE-16GB (0)"
    Kernel: find_hash(int, int)
          1                     fb_subp0_read_sectors          16          16          16          16
          1                     fb_subp1_read_sectors         998         998         998         998
          1                    fb_subp0_write_sectors        1328        1328        1328        1328
          1                    fb_subp1_write_sectors       22936       22936       22936       22936
          1              l2_subp0_write_sector_misses        1517        1517        1517        1517
          1              l2_subp1_write_sector_misses        1502        1502        1502        1502
          1               l2_subp0_read_sector_misses           8           8           8           8
          1               l2_subp1_read_sector_misses          24          24          24          24
          1          l2_subp0_read_tex_sector_queries    28139040    28139040    28139040    28139040
          1          l2_subp1_read_tex_sector_queries    30153578    30153578    30153578    30153578
          1         l2_subp0_write_tex_sector_queries  1718852368  1718852368  1718852368  1718852368
          1         l2_subp1_write_tex_sector_queries  1701345105  1701345105  1701345105  1701345105
          1             l2_subp0_read_tex_hit_sectors    27860652    27860652    27860652    27860652
          1             l2_subp1_read_tex_hit_sectors    30627728    30627728    30627728    30627728
          1            l2_subp0_write_tex_hit_sectors  1718136608  1718136608  1718136608  1718136608
          1            l2_subp1_write_tex_hit_sectors  1700636225  1700636225  1700636225  1700636225
          1        l2_subp0_total_read_sector_queries    28144940    28144940    28144940    28144940
          1        l2_subp1_total_read_sector_queries    30159613    30159613    30159613    30159613
          1       l2_subp0_total_write_sector_queries  1702939976  1702939976  1702939976  1702939976
          1       l2_subp1_total_write_sector_queries  1705721538  1705721538  1705721538  1705721538
          1                         elapsed_cycles_sm  3.4119e+10  3.4119e+10  3.4119e+10  3.4119e+10
          1                              generic_load   104791856   104791856   104791856   104791856
          1                             generic_store   685177520   685177520   685177520   685177520
          1                               global_load     2015292     2015292     2015292     2015292
          1                              global_store          33          33          33          33
          1                                local_load   257264160   257264160   257264160   257264160
          1                               local_store   168832912   168832912   168832912   168832912
