==53571== NVPROF is profiling process 53571, command: ./0123HomeWork 4 8
==53571== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==53571== Profiling application: ./0123HomeWork 4 8
==53571== Profiling result:
==53571== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-PCIE-16GB (0)"
    Kernel: find_hash(int, int)
          1                     fb_subp0_read_sectors           0           0           0           0
          1                     fb_subp1_read_sectors         808         808         808         808
          1                    fb_subp0_write_sectors          13          13          13          13
          1                    fb_subp1_write_sectors         649         649         649         649
          1              l2_subp0_write_sector_misses          10          10          10          10
          1              l2_subp1_write_sector_misses          40          40          40          40
          1               l2_subp0_read_sector_misses           0           0           0           0
          1               l2_subp1_read_sector_misses           0           0           0           0
          1          l2_subp0_read_tex_sector_queries     3848108     3848108     3848108     3848108
          1          l2_subp1_read_tex_sector_queries     4349302     4349302     4349302     4349302
          1         l2_subp0_write_tex_sector_queries   220262804   220262804   220262804   220262804
          1         l2_subp1_write_tex_sector_queries   215508525   215508525   215508525   215508525
          1             l2_subp0_read_tex_hit_sectors     3349439     3349439     3349439     3349439
          1             l2_subp1_read_tex_hit_sectors     4878405     4878405     4878405     4878405
          1            l2_subp0_write_tex_hit_sectors   217108546   217108546   217108546   217108546
          1            l2_subp1_write_tex_hit_sectors   217357711   217357711   217357711   217357711
          1        l2_subp0_total_read_sector_queries     3651769     3651769     3651769     3651769
          1        l2_subp1_total_read_sector_queries     4680196     4680196     4680196     4680196
          1       l2_subp0_total_write_sector_queries   220286503   220286503   220286503   220286503
          1       l2_subp1_total_write_sector_queries   215534204   215534204   215534204   215534204
          1                         elapsed_cycles_sm  2.4961e+11  2.4961e+11  2.4961e+11  2.4961e+11
          1                              generic_load    53452256    53452256    53452256    53452256
          1                             generic_store   349495520   349495520   349495520   349495520
          1                               global_load     1027932     1027932     1027932     1027932
          1                              global_store          33          33          33          33
          1                                local_load   131156896   131156896   131156896   131156896
          1                               local_store    86071900    86071900    86071900    86071900
