==19469== NVPROF is profiling process 19469, command: ./0123HomeWork 64 64
==19469== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==19469== Profiling application: ./0123HomeWork 64 64
==19469== Profiling result:
==19469== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-PCIE-16GB (0)"
    Kernel: find_hash(int, int)
          1                     fb_subp0_read_sectors         136         136         136         136
          1                     fb_subp1_read_sectors        1130        1130        1130        1130
          1                    fb_subp0_write_sectors    11953351    11953351    11953351    11953351
          1                    fb_subp1_write_sectors    13523575    13523575    13523575    13523575
          1              l2_subp0_write_sector_misses    12620839    12620839    12620839    12620839
          1              l2_subp1_write_sector_misses    12835003    12835003    12835003    12835003
          1               l2_subp0_read_sector_misses         140         140         140         140
          1               l2_subp1_read_sector_misses         136         136         136         136
          1          l2_subp0_read_tex_sector_queries    14002834    14002834    14002834    14002834
          1          l2_subp1_read_tex_sector_queries    15400044    15400044    15400044    15400044
          1         l2_subp0_write_tex_sector_queries   864236336   864236336   864236336   864236336
          1         l2_subp1_write_tex_sector_queries   854771121   854771121   854771121   854771121
          1             l2_subp0_read_tex_hit_sectors    14106424    14106424    14106424    14106424
          1             l2_subp1_read_tex_hit_sectors    15299540    15299540    15299540    15299540
          1            l2_subp0_write_tex_hit_sectors   861121360   861121360   861121360   861121360
          1            l2_subp1_write_tex_hit_sectors   857964097   857964097   857964097   857964097
          1        l2_subp0_total_read_sector_queries    14113936    14113936    14113936    14113936
          1        l2_subp1_total_read_sector_queries    15306925    15306925    15306925    15306925
          1       l2_subp0_total_write_sector_queries   861077284   861077284   861077284   861077284
          1       l2_subp1_total_write_sector_queries   857917897   857917897   857917897   857917897
          1                         elapsed_cycles_sm  9953326672  9953326672  9953326672  9953326672
          1                              generic_load    52712140    52712140    52712140    52712140
          1                             generic_store   344656300   344656300   344656300   344656300
          1                               global_load     1013823     1013823     1013823     1013823
          1                              global_store          33          33          33          33
          1                                local_load   129723424   129723424   129723424   129723424
          1                               local_store    85137632    85137632    85137632    85137632
