==29446== NVPROF is profiling process 29446, command: ./0123HomeWork 32 1
==29446== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==29446== Profiling application: ./0123HomeWork 32 1
==29446== Profiling result:
==29446== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-PCIE-16GB (0)"
    Kernel: find_hash(int, int)
          1                     fb_subp0_read_sectors         112         112         112         112
          1                     fb_subp1_read_sectors         630         630         630         630
          1                    fb_subp0_write_sectors        2574        2574        2574        2574
          1                    fb_subp1_write_sectors        3372        3372        3372        3372
          1              l2_subp0_write_sector_misses        3369        3369        3369        3369
          1              l2_subp1_write_sector_misses        3263        3263        3263        3263
          1               l2_subp0_read_sector_misses         160         160         160         160
          1               l2_subp1_read_sector_misses         147         147         147         147
          1          l2_subp0_read_tex_sector_queries    10972340    10972340    10972340    10972340
          1          l2_subp1_read_tex_sector_queries    14346882    14346882    14346882    14346882
          1         l2_subp0_write_tex_sector_queries   679587368   679587368   679587368   679587368
          1         l2_subp1_write_tex_sector_queries   665949073   665949073   665949073   665949073
          1             l2_subp0_read_tex_hit_sectors    10972399    10972399    10972399    10972399
          1             l2_subp1_read_tex_hit_sectors    14347044    14347044    14347044    14347044
          1            l2_subp0_write_tex_hit_sectors   670640129   670640129   670640129   670640129
          1            l2_subp1_write_tex_hit_sectors   672833389   672833389   672833389   672833389
          1        l2_subp0_total_read_sector_queries    11197166    11197166    11197166    11197166
          1        l2_subp1_total_read_sector_queries    14169403    14169403    14169403    14169403
          1       l2_subp0_total_write_sector_queries   679582584   679582584   679582584   679582584
          1       l2_subp1_total_write_sector_queries   665944821   665944821   665944821   665944821
          1                         elapsed_cycles_sm  9.4561e+10  9.4561e+10  9.4561e+10  9.4561e+10
          1                              generic_load   164595028   164595028   164595028   164595028
          1                             generic_store  1076198260  1076198260  1076198260  1076198260
          1                               global_load     3165321     3165321     3165321     3165321
          1                              global_store          33          33          33          33
          1                                local_load   405094688   405094688   405094688   405094688
          1                               local_store   265845032   265845032   265845032   265845032
