==40663== NVPROF is profiling process 40663, command: ./0123HomeWork 8 8
==40663== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==40663== Profiling application: ./0123HomeWork 8 8
==40663== Profiling result:
==40663== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-PCIE-16GB (0)"
    Kernel: find_hash(int, int)
          1                     fb_subp0_read_sectors          16          16          16          16
          1                     fb_subp1_read_sectors         856         856         856         856
          1                    fb_subp0_write_sectors         146         146         146         146
          1                    fb_subp1_write_sectors        2169        2169        2169        2169
          1              l2_subp0_write_sector_misses         134         134         134         134
          1              l2_subp1_write_sector_misses         133         133         133         133
          1               l2_subp0_read_sector_misses          16          16          16          16
          1               l2_subp1_read_sector_misses          16          16          16          16
          1          l2_subp0_read_tex_sector_queries     8911688     8911688     8911688     8911688
          1          l2_subp1_read_tex_sector_queries    10080318    10080318    10080318    10080318
          1         l2_subp0_write_tex_sector_queries   515415998   515415998   515415998   515415998
          1         l2_subp1_write_tex_sector_queries   485811267   485811267   485811267   485811267
          1             l2_subp0_read_tex_hit_sectors     8292899     8292899     8292899     8292899
          1             l2_subp1_read_tex_hit_sectors    10640924    10640924    10640924    10640924
          1            l2_subp0_write_tex_hit_sectors   508326091   508326091   508326091   508326091
          1            l2_subp1_write_tex_hit_sectors   496414155   496414155   496414155   496414155
          1        l2_subp0_total_read_sector_queries     8060817     8060817     8060817     8060817
          1        l2_subp1_total_read_sector_queries    11027438    11027438    11027438    11027438
          1       l2_subp0_total_write_sector_queries   498513916   498513916   498513916   498513916
          1       l2_subp1_total_write_sector_queries   504999240   504999240   504999240   504999240
          1                         elapsed_cycles_sm  2.9032e+11  2.9032e+11  2.9032e+11  2.9032e+11
          1                              generic_load   123450236   123450236   123450236   123450236
          1                             generic_store   807174620   807174620   807174620   807174620
          1                               global_load     2374051     2374051     2374051     2374051
          1                              global_store          33          33          33          33
          1                                local_load   303868832   303868832   303868832   303868832
          1                               local_store   199414316   199414316   199414316   199414316
