==24746== NVPROF is profiling process 24746, command: ./0123HomeWork 32 64
==24746== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==24746== Profiling application: ./0123HomeWork 32 64
==24746== Profiling result:
==24746== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-PCIE-16GB (0)"
    Kernel: find_hash(int, int)
          1                     fb_subp0_read_sectors          16          16          16          16
          1                     fb_subp1_read_sectors          20          20          20          20
          1                    fb_subp0_write_sectors        1547        1547        1547        1547
          1                    fb_subp1_write_sectors        2756        2756        2756        2756
          1              l2_subp0_write_sector_misses        1532        1532        1532        1532
          1              l2_subp1_write_sector_misses        1542        1542        1542        1542
          1               l2_subp0_read_sector_misses          16          16          16          16
          1               l2_subp1_read_sector_misses          16          16          16          16
          1          l2_subp0_read_tex_sector_queries     2653954     2653954     2653954     2653954
          1          l2_subp1_read_tex_sector_queries     2917418     2917418     2917418     2917418
          1         l2_subp0_write_tex_sector_queries   163578088   163578088   163578088   163578088
          1         l2_subp1_write_tex_sector_queries   161911225   161911225   161911225   161911225
          1             l2_subp0_read_tex_hit_sectors     2678918     2678918     2678918     2678918
          1             l2_subp1_read_tex_hit_sectors     2870716     2870716     2870716     2870716
          1            l2_subp0_write_tex_hit_sectors   163527960   163527960   163527960   163527960
          1            l2_subp1_write_tex_hit_sectors   161860873   161860873   161860873   161860873
          1        l2_subp0_total_read_sector_queries     2686778     2686778     2686778     2686778
          1        l2_subp1_total_read_sector_queries     2878383     2878383     2878383     2878383
          1       l2_subp0_total_write_sector_queries   162051212   162051212   162051212   162051212
          1       l2_subp1_total_write_sector_queries   162315994   162315994   162315994   162315994
          1                         elapsed_cycles_sm  3251094942  3251094942  3251094942  3251094942
          1                              generic_load     9980776     9980776     9980776     9980776
          1                             generic_store    65258920    65258920    65258920    65258920
          1                               global_load      192002      192002      192002      192002
          1                              global_store          33          33          33          33
          1                                local_load    24563488    24563488    24563488    24563488
          1                               local_store    16123096    16123096    16123096    16123096
