==47332== NVPROF is profiling process 47332, command: ./0123HomeWork 8 1
==47332== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==47332== Profiling application: ./0123HomeWork 8 1
==47332== Profiling result:
==47332== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-PCIE-16GB (0)"
    Kernel: find_hash(int, int)
          1                     fb_subp0_read_sectors        1118        1118        1118        1118
          1                     fb_subp1_read_sectors          11          11          11          11
          1                    fb_subp0_write_sectors        2343        2343        2343        2343
          1                    fb_subp1_write_sectors         159         159         159         159
          1              l2_subp0_write_sector_misses        2576        2576        2576        2576
          1              l2_subp1_write_sector_misses        2465        2465        2465        2465
          1               l2_subp0_read_sector_misses        1182        1182        1182        1182
          1               l2_subp1_read_sector_misses        1136        1136        1136        1136
          1          l2_subp0_read_tex_sector_queries     7958227     7958227     7958227     7958227
          1          l2_subp1_read_tex_sector_queries    10211444    10211444    10211444    10211444
          1         l2_subp0_write_tex_sector_queries   496805986   496805986   496805986   496805986
          1         l2_subp1_write_tex_sector_queries   468270615   468270615   468270615   468270615
          1             l2_subp0_read_tex_hit_sectors     7679375     7679375     7679375     7679375
          1             l2_subp1_read_tex_hit_sectors    10528311    10528311    10528311    10528311
          1            l2_subp0_write_tex_hit_sectors   478312548   478312548   478312548   478312548
          1            l2_subp1_write_tex_hit_sectors   484530037   484530037   484530037   484530037
          1        l2_subp0_total_read_sector_queries     8588353     8588353     8588353     8588353
          1        l2_subp1_total_read_sector_queries     9706486     9706486     9706486     9706486
          1       l2_subp0_total_write_sector_queries   488136122   488136122   488136122   488136122
          1       l2_subp1_total_write_sector_queries   476697075   476697075   476697075   476697075
          1                         elapsed_cycles_sm  2.7773e+11  2.7773e+11  2.7773e+11  2.7773e+11
          1                              generic_load   118106300   118106300   118106300   118106300
          1                             generic_store   772233500   772233500   772233500   772233500
          1                               global_load     2271283     2271283     2271283     2271283
          1                              global_store          33          33          33          33
          1                                local_load   290713248   290713248   290713248   290713248
          1                               local_store   190780964   190780964   190780964   190780964
