==40790== NVPROF is profiling process 40790, command: ./0123HomeWork 8 8
==40790== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==40790== Profiling application: ./0123HomeWork 8 8
==40790== Profiling result:
==40790== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-PCIE-16GB (0)"
    Kernel: find_hash(int, int)
          1                     fb_subp0_read_sectors         512         512         512         512
          1                     fb_subp1_read_sectors         252         252         252         252
          1                    fb_subp0_write_sectors        3421        3421        3421        3421
          1                    fb_subp1_write_sectors        2620        2620        2620        2620
          1              l2_subp0_write_sector_misses        3174        3174        3174        3174
          1              l2_subp1_write_sector_misses        3065        3065        3065        3065
          1               l2_subp0_read_sector_misses         512         512         512         512
          1               l2_subp1_read_sector_misses         492         492         492         492
          1          l2_subp0_read_tex_sector_queries     4529093     4529093     4529093     4529093
          1          l2_subp1_read_tex_sector_queries     6209305     6209305     6209305     6209305
          1         l2_subp0_write_tex_sector_queries   282091800   282091800   282091800   282091800
          1         l2_subp1_write_tex_sector_queries   285761673   285761673   285761673   285761673
          1             l2_subp0_read_tex_hit_sectors     5050067     5050067     5050067     5050067
          1             l2_subp1_read_tex_hit_sectors     5712317     5712317     5712317     5712317
          1            l2_subp0_write_tex_hit_sectors   285133346   285133346   285133346   285133346
          1            l2_subp1_write_tex_hit_sectors   285295967   285295967   285295967   285295967
          1        l2_subp0_total_read_sector_queries     4569789     4569789     4569789     4569789
          1        l2_subp1_total_read_sector_queries     6251250     6251250     6251250     6251250
          1       l2_subp0_total_write_sector_queries   282002219   282002219   282002219   282002219
          1       l2_subp1_total_write_sector_queries   285671932   285671932   285671932   285671932
          1                         elapsed_cycles_sm  1.6387e+11  1.6387e+11  1.6387e+11  1.6387e+11
          1                              generic_load    69815304    69815304    69815304    69815304
          1                             generic_store   456484680   456484680   456484680   456484680
          1                               global_load     1342610     1342610     1342610     1342610
          1                              global_store          33          33          33          33
          1                                local_load   171811104   171811104   171811104   171811104
          1                               local_store   112751432   112751432   112751432   112751432
