==24955== NVPROF is profiling process 24955, command: ./0123HomeWork 32 32
==24955== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==24955== Profiling application: ./0123HomeWork 32 32
==24955== Profiling result:
==24955== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-PCIE-16GB (0)"
    Kernel: find_hash(int, int)
          1                     fb_subp0_read_sectors         640         640         640         640
          1                     fb_subp1_read_sectors         832         832         832         832
          1                    fb_subp0_write_sectors       16239       16239       16239       16239
          1                    fb_subp1_write_sectors        8346        8346        8346        8346
          1              l2_subp0_write_sector_misses       16444       16444       16444       16444
          1              l2_subp1_write_sector_misses       15879       15879       15879       15879
          1               l2_subp0_read_sector_misses         761         761         761         761
          1               l2_subp1_read_sector_misses         748         748         748         748
          1          l2_subp0_read_tex_sector_queries    13085778    13085778    13085778    13085778
          1          l2_subp1_read_tex_sector_queries    13766752    13766752    13766752    13766752
          1         l2_subp0_write_tex_sector_queries   788184032   788184032   788184032   788184032
          1         l2_subp1_write_tex_sector_queries   783626273   783626273   783626273   783626273
          1             l2_subp0_read_tex_hit_sectors    13092232    13092232    13092232    13092232
          1             l2_subp1_read_tex_hit_sectors    13793362    13793362    13793362    13793362
          1            l2_subp0_write_tex_hit_sectors   784101816   784101816   784101816   784101816
          1            l2_subp1_write_tex_hit_sectors   784209161   784209161   784209161   784209161
          1        l2_subp0_total_read_sector_queries    12847514    12847514    12847514    12847514
          1        l2_subp1_total_read_sector_queries    14016482    14016482    14016482    14016482
          1       l2_subp0_total_write_sector_queries   791800067   791800067   791800067   791800067
          1       l2_subp1_total_write_sector_queries   775914639   775914639   775914639   775914639
          1                         elapsed_cycles_sm  2.8201e+10  2.8201e+10  2.8201e+10  2.8201e+10
          1                              generic_load    48057568    48057568    48057568    48057568
          1                             generic_store   314222560   314222560   314222560   314222560
          1                               global_load      924216      924216      924216      924216
          1                              global_store          33          33          33          33
          1                                local_load   118508064   118508064   118508064   118508064
          1                               local_store    77772560    77772560    77772560    77772560
