==24373== NVPROF is profiling process 24373, command: ./0123HomeWork 32 128
==24373== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==24373== Profiling application: ./0123HomeWork 32 128
==24373== Profiling result:
==24373== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-PCIE-16GB (0)"
    Kernel: find_hash(int, int)
          1                     fb_subp0_read_sectors           0           0           0           0
          1                     fb_subp1_read_sectors        1169        1169        1169        1169
          1                    fb_subp0_write_sectors    28686730    28686730    28686730    28686730
          1                    fb_subp1_write_sectors    31089831    31089831    31089831    31089831
          1              l2_subp0_write_sector_misses    29657441    29657441    29657441    29657441
          1              l2_subp1_write_sector_misses    30103060    30103060    30103060    30103060
          1               l2_subp0_read_sector_misses           0           0           0           0
          1               l2_subp1_read_sector_misses           0           0           0           0
          1          l2_subp0_read_tex_sector_queries    32103620    32103620    32103620    32103620
          1          l2_subp1_read_tex_sector_queries    34671958    34671958    34671958    34671958
          1         l2_subp0_write_tex_sector_queries  1961519360  1961519360  1961519360  1961519360
          1         l2_subp1_write_tex_sector_queries  1953078817  1953078817  1953078817  1953078817
          1             l2_subp0_read_tex_hit_sectors    32103500    32103500    32103500    32103500
          1             l2_subp1_read_tex_hit_sectors    34669172    34669172    34669172    34669172
          1            l2_subp0_write_tex_hit_sectors  1961063280  1961063280  1961063280  1961063280
          1            l2_subp1_write_tex_hit_sectors  1952619057  1952619057  1952619057  1952619057
          1        l2_subp0_total_read_sector_queries    32112832    32112832    32112832    32112832
          1        l2_subp1_total_read_sector_queries    34679675    34679675    34679675    34679675
          1       l2_subp0_total_write_sector_queries  1961406620  1961406620  1961406620  1961406620
          1       l2_subp1_total_write_sector_queries  1952967786  1952967786  1952967786  1952967786
          1                         elapsed_cycles_sm  2.4164e+10  2.4164e+10  2.4164e+10  2.4164e+10
          1                              generic_load   120048240   120048240   120048240   120048240
          1                             generic_store   784930800   784930800   784930800   784930800
          1                               global_load     2308748     2308748     2308748     2308748
          1                              global_store          33          33          33          33
          1                                local_load   295414304   295414304   295414304   295414304
          1                               local_store   193872272   193872272   193872272   193872272
