==446870== NVPROF is profiling process 446870, command: ./0123HomeWork 8 8
==446870== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==446870== Profiling application: ./0123HomeWork 8 8
==446870== Profiling result:
==446870== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-PCIE-16GB (0)"
    Kernel: find_hash(int, int)
          1                     fb_subp0_read_sectors         144         144         144         144
          1                     fb_subp1_read_sectors         164         164         164         164
          1                    fb_subp0_write_sectors         622         622         622         622
          1                    fb_subp1_write_sectors        2436        2436        2436        2436
          1              l2_subp0_write_sector_misses         466         466         466         466
          1              l2_subp1_write_sector_misses         393         393         393         393
          1               l2_subp0_read_sector_misses         128         128         128         128
          1               l2_subp1_read_sector_misses         120         120         120         120
          1          l2_subp0_read_tex_sector_queries     2854400     2854400     2854400     2854400
          1          l2_subp1_read_tex_sector_queries     3913334     3913334     3913334     3913334
          1         l2_subp0_write_tex_sector_queries   181471754   181471754   181471754   181471754
          1         l2_subp1_write_tex_sector_queries   177219975   177219975   177219975   177219975
          1             l2_subp0_read_tex_hit_sectors     2963816     2963816     2963816     2963816
          1             l2_subp1_read_tex_hit_sectors     3802814     3802814     3802814     3802814
          1            l2_subp0_write_tex_hit_sectors   178149128   178149128   178149128   178149128
          1            l2_subp1_write_tex_hit_sectors   180468401   180468401   180468401   180468401
          1        l2_subp0_total_read_sector_queries     3226645     3226645     3226645     3226645
          1        l2_subp1_total_read_sector_queries     3639138     3639138     3639138     3639138
          1       l2_subp0_total_write_sector_queries   184704553   184704553   184704553   184704553
          1       l2_subp1_total_write_sector_queries   174094273   174094273   174094273   174094273
          1                         elapsed_cycles_sm  1.0327e+11  1.0327e+11  1.0327e+11  1.0327e+11
          1                              generic_load    43908904    43908904    43908904    43908904
          1                             generic_store   287096680   287096680   287096680   287096680
          1                               global_load      844410      844410      844410      844410
          1                              global_store          33          33          33          33
          1                                local_load   108280480   108280480   108280480   108280480
          1                               local_store    71059460    71059460    71059460    71059460
