==443047== NVPROF is profiling process 443047, command: ./0123HomeWork 64 4
==443047== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==443047== Profiling application: ./0123HomeWork 64 4
==443047== Profiling result:
==443047== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-PCIE-16GB (0)"
    Kernel: find_hash(int, int)
          1                     fb_subp0_read_sectors        4486        4486        4486        4486
          1                     fb_subp1_read_sectors         204         204         204         204
          1                    fb_subp0_write_sectors       27162       27162       27162       27162
          1                    fb_subp1_write_sectors        2668        2668        2668        2668
          1              l2_subp0_write_sector_misses       28312       28312       28312       28312
          1              l2_subp1_write_sector_misses       28125       28125       28125       28125
          1               l2_subp0_read_sector_misses        4445        4445        4445        4445
          1               l2_subp1_read_sector_misses        4429        4429        4429        4429
          1          l2_subp0_read_tex_sector_queries     3162514     3162514     3162514     3162514
          1          l2_subp1_read_tex_sector_queries     4158644     4158644     4158644     4158644
          1         l2_subp0_write_tex_sector_queries   194841576   194841576   194841576   194841576
          1         l2_subp1_write_tex_sector_queries   194277609   194277609   194277609   194277609
          1             l2_subp0_read_tex_hit_sectors     3189726     3189726     3189726     3189726
          1             l2_subp1_read_tex_hit_sectors     4133278     4133278     4133278     4133278
          1            l2_subp0_write_tex_hit_sectors   194837122   194837122   194837122   194837122
          1            l2_subp1_write_tex_hit_sectors   194273155   194273155   194273155   194273155
          1        l2_subp0_total_read_sector_queries     3201518     3201518     3201518     3201518
          1        l2_subp1_total_read_sector_queries     4144763     4144763     4144763     4144763
          1       l2_subp0_total_write_sector_queries   195415711   195415711   195415711   195415711
          1       l2_subp1_total_write_sector_queries   192303949   192303949   192303949   192303949
          1                         elapsed_cycles_sm  1.3668e+10  1.3668e+10  1.3668e+10  1.3668e+10
          1                              generic_load    47580468    47580468    47580468    47580468
          1                             generic_store   311103060   311103060   311103060   311103060
          1                               global_load      915073      915073      915073      915073
          1                              global_store          33          33          33          33
          1                                local_load   117127200   117127200   117127200   117127200
          1                               local_store    76868032    76868032    76868032    76868032
