==443579== NVPROF is profiling process 443579, command: ./0123HomeWork 32 128
==443579== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==443579== Profiling application: ./0123HomeWork 32 128
==443579== Profiling result:
==443579== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-PCIE-16GB (0)"
    Kernel: find_hash(int, int)
          1                     fb_subp0_read_sectors         921         921         921         921
          1                     fb_subp1_read_sectors          16          16          16          16
          1                    fb_subp0_write_sectors    34734572    34734572    34734572    34734572
          1                    fb_subp1_write_sectors    37533256    37533256    37533256    37533256
          1              l2_subp0_write_sector_misses    35921210    35921210    35921210    35921210
          1              l2_subp1_write_sector_misses    36425466    36425466    36425466    36425466
          1               l2_subp0_read_sector_misses        1077        1077        1077        1077
          1               l2_subp1_read_sector_misses        1039        1039        1039        1039
          1          l2_subp0_read_tex_sector_queries    38796202    38796202    38796202    38796202
          1          l2_subp1_read_tex_sector_queries    41976636    41976636    41976636    41976636
          1         l2_subp0_write_tex_sector_queries  2372712800  2372712800  2372712800  2372712800
          1         l2_subp1_write_tex_sector_queries  2362511937  2362511937  2362511937  2362511937
          1             l2_subp0_read_tex_hit_sectors    38791412    38791412    38791412    38791412
          1             l2_subp1_read_tex_hit_sectors    41975018    41975018    41975018    41975018
          1            l2_subp0_write_tex_hit_sectors  2373009696  2373009696  2373009696  2373009696
          1            l2_subp1_write_tex_hit_sectors  2362812033  2362812033  2362812033  2362812033
          1        l2_subp0_total_read_sector_queries    38814172    38814172    38814172    38814172
          1        l2_subp1_total_read_sector_queries    41998219    41998219    41998219    41998219
          1       l2_subp0_total_write_sector_queries  2373296976  2373296976  2373296976  2373296976
          1       l2_subp1_total_write_sector_queries  2363101518  2363101518  2363101518  2363101518
          1                         elapsed_cycles_sm  2.9227e+10  2.9227e+10  2.9227e+10  2.9227e+10
          1                              generic_load   145174432   145174432   145174432   145174432
          1                             generic_store   949217440   949217440   949217440   949217440
          1                               global_load     2791944     2791944     2791944     2791944
          1                              global_store          33          33          33          33
          1                                local_load   357391392   357391392   357391392   357391392
          1                               local_store   234544736   234544736   234544736   234544736
