==448216== NVPROF is profiling process 448216, command: ./0123HomeWork 4 256
==448216== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==448216== Profiling application: ./0123HomeWork 4 256
==448216== Profiling result:
==448216== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-PCIE-16GB (0)"
    Kernel: find_hash(int, int)
          1                     fb_subp0_read_sectors           0           0           0           0
          1                     fb_subp1_read_sectors         930         930         930         930
          1                    fb_subp0_write_sectors          53          53          53          53
          1                    fb_subp1_write_sectors        6849        6849        6849        6849
          1              l2_subp0_write_sector_misses          55          55          55          55
          1              l2_subp1_write_sector_misses          64          64          64          64
          1               l2_subp0_read_sector_misses           8           8           8           8
          1               l2_subp1_read_sector_misses           8           8           8           8
          1          l2_subp0_read_tex_sector_queries     8092932     8092932     8092932     8092932
          1          l2_subp1_read_tex_sector_queries     7696532     7696532     7696532     7696532
          1         l2_subp0_write_tex_sector_queries   291305816   291305816   291305816   291305816
          1         l2_subp1_write_tex_sector_queries   296765129   296765129   296765129   296765129
          1             l2_subp0_read_tex_hit_sectors     7911092     7911092     7911092     7911092
          1             l2_subp1_read_tex_hit_sectors     7611407     7611407     7611407     7611407
          1            l2_subp0_write_tex_hit_sectors   291346328   291346328   291346328   291346328
          1            l2_subp1_write_tex_hit_sectors   296807721   296807721   296807721   296807721
          1        l2_subp0_total_read_sector_queries     8234282     8234282     8234282     8234282
          1        l2_subp1_total_read_sector_queries     7920695     7920695     7920695     7920695
          1       l2_subp0_total_write_sector_queries   291253323   291253323   291253323   291253323
          1       l2_subp1_total_write_sector_queries   296706039   296706039   296706039   296706039
          1                         elapsed_cycles_sm  1.7847e+10  1.7847e+10  1.7847e+10  1.7847e+10
          1                              generic_load    18049668    18049668    18049668    18049668
          1                             generic_store   118017060   118017060   118017060   118017060
          1                               global_load      347141      347141      347141      347141
          1                              global_store          33          33          33          33
          1                                local_load    44317472    44317472    44317472    44317472
          1                               local_store    29084984    29084984    29084984    29084984
