==445658== NVPROF is profiling process 445658, command: ./0123HomeWork 16 4
==445658== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==445658== Profiling application: ./0123HomeWork 16 4
==445658== Profiling result:
==445658== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-PCIE-16GB (0)"
    Kernel: find_hash(int, int)
          1                     fb_subp0_read_sectors         106         106         106         106
          1                     fb_subp1_read_sectors         110         110         110         110
          1                    fb_subp0_write_sectors        1909        1909        1909        1909
          1                    fb_subp1_write_sectors        2473        2473        2473        2473
          1              l2_subp0_write_sector_misses        1852        1852        1852        1852
          1              l2_subp1_write_sector_misses        1855        1855        1855        1855
          1               l2_subp0_read_sector_misses         125         125         125         125
          1               l2_subp1_read_sector_misses         132         132         132         132
          1          l2_subp0_read_tex_sector_queries     9578947     9578947     9578947     9578947
          1          l2_subp1_read_tex_sector_queries    12327979    12327979    12327979    12327979
          1         l2_subp0_write_tex_sector_queries   585911994   585911994   585911994   585911994
          1         l2_subp1_write_tex_sector_queries   569098791   569098791   569098791   569098791
          1             l2_subp0_read_tex_hit_sectors     9727222     9727222     9727222     9727222
          1             l2_subp1_read_tex_hit_sectors    12113763    12113763    12113763    12113763
          1            l2_subp0_write_tex_hit_sectors   582218616   582218616   582218616   582218616
          1            l2_subp1_write_tex_hit_sectors   575407401   575407401   575407401   575407401
          1        l2_subp0_total_read_sector_queries     9734869     9734869     9734869     9734869
          1        l2_subp1_total_read_sector_queries    12092972    12092972    12092972    12092972
          1       l2_subp0_total_write_sector_queries   580402483   580402483   580402483   580402483
          1       l2_subp1_total_write_sector_queries   580565997   580565997   580565997   580565997
          1                         elapsed_cycles_sm  1.6529e+11  1.6529e+11  1.6529e+11  1.6529e+11
          1                              generic_load   141641916   141641916   141641916   141641916
          1                             generic_store   926120220   926120220   926120220   926120220
          1                               global_load     2723899     2723899     2723899     2723899
          1                              global_store          33          33          33          33
          1                                local_load   350504352   350504352   350504352   350504352
          1                               local_store   230019292   230019292   230019292   230019292
