==175860== NVPROF is profiling process 175860, command: ./0123HomeWork 80 2
==175860== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==175860== Profiling application: ./0123HomeWork 80 2
==175860== Profiling result:
==175860== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-PCIE-16GB (0)"
    Kernel: find_hash(int, int)
          1                     fb_subp0_read_sectors        4775        4775        4775        4775
          1                     fb_subp1_read_sectors        1377        1377        1377        1377
          1                    fb_subp0_write_sectors       11119       11119       11119       11119
          1                    fb_subp1_write_sectors        6786        6786        6786        6786
          1              l2_subp0_write_sector_misses       11133       11133       11133       11133
          1              l2_subp1_write_sector_misses       11265       11265       11265       11265
          1               l2_subp0_read_sector_misses        4837        4837        4837        4837
          1               l2_subp1_read_sector_misses        4876        4876        4876        4876
          1          l2_subp0_read_tex_sector_queries      137608      137608      137608      137608
          1          l2_subp1_read_tex_sector_queries      178736      178736      178736      178736
          1         l2_subp0_write_tex_sector_queries     8336360     8336360     8336360     8336360
          1         l2_subp1_write_tex_sector_queries     8311529     8311529     8311529     8311529
          1             l2_subp0_read_tex_hit_sectors      136014      136014      136014      136014
          1             l2_subp1_read_tex_hit_sectors      178492      178492      178492      178492
          1            l2_subp0_write_tex_hit_sectors     8334676     8334676     8334676     8334676
          1            l2_subp1_write_tex_hit_sectors     8315563     8315563     8315563     8315563
          1        l2_subp0_total_read_sector_queries      141183      141183      141183      141183
          1        l2_subp1_total_read_sector_queries      180624      180624      180624      180624
          1       l2_subp0_total_write_sector_queries     8366296     8366296     8366296     8366296
          1       l2_subp1_total_write_sector_queries     8329184     8329184     8329184     8329184
          1                         elapsed_cycles_sm   467776242   467776242   467776242   467776242
          1                              generic_load     2040792     2040792     2040792     2040792
          1                             generic_store    13343640    13343640    13343640    13343640
          1                               global_load       39326       39326       39326       39326
          1                              global_store          33          33          33          33
          1                                local_load     5029664     5029664     5029664     5029664
          1                               local_store     3304856     3304856     3304856     3304856
