==202462== NVPROF is profiling process 202462, command: ./0123HomeWork 16 1
==202462== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==202462== Profiling application: ./0123HomeWork 16 1
==202462== Profiling result:
==202462== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-PCIE-16GB (0)"
    Kernel: find_hash(int, int)
          1                     fb_subp0_read_sectors         934         934         934         934
          1                     fb_subp1_read_sectors         236         236         236         236
          1                    fb_subp0_write_sectors        8792        8792        8792        8792
          1                    fb_subp1_write_sectors        2123        2123        2123        2123
          1              l2_subp0_write_sector_misses        9160        9160        9160        9160
          1              l2_subp1_write_sector_misses        9060        9060        9060        9060
          1               l2_subp0_read_sector_misses         939         939         939         939
          1               l2_subp1_read_sector_misses         924         924         924         924
          1          l2_subp0_read_tex_sector_queries       85071       85071       85071       85071
          1          l2_subp1_read_tex_sector_queries      105905      105905      105905      105905
          1         l2_subp0_write_tex_sector_queries     5018382     5018382     5018382     5018382
          1         l2_subp1_write_tex_sector_queries     5019835     5019835     5019835     5019835
          1             l2_subp0_read_tex_hit_sectors       83008       83008       83008       83008
          1             l2_subp1_read_tex_hit_sectors      106790      106790      106790      106790
          1            l2_subp0_write_tex_hit_sectors     5136916     5136916     5136916     5136916
          1            l2_subp1_write_tex_hit_sectors     4989493     4989493     4989493     4989493
          1        l2_subp0_total_read_sector_queries       88143       88143       88143       88143
          1        l2_subp1_total_read_sector_queries      109098      109098      109098      109098
          1       l2_subp0_total_write_sector_queries     5141056     5141056     5141056     5141056
          1       l2_subp1_total_write_sector_queries     4993381     4993381     4993381     4993381
          1                         elapsed_cycles_sm  1447074202  1447074202  1447074202  1447074202
          1                              generic_load     1239420     1239420     1239420     1239420
          1                             generic_store     8103900     8103900     8103900     8103900
          1                               global_load       23851       23851       23851       23851
          1                              global_store          33          33          33          33
          1                                local_load     3049376     3049376     3049376     3049376
          1                               local_store     2001964     2001964     2001964     2001964
