==187720== NVPROF is profiling process 187720, command: ./0123HomeWork 32 64
==187720== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==187720== Profiling application: ./0123HomeWork 32 64
==187720== Profiling result:
==187720== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-PCIE-16GB (0)"
    Kernel: find_hash(int, int)
          1                     fb_subp0_read_sectors           0           0           0           0
          1                     fb_subp1_read_sectors         128         128         128         128
          1                    fb_subp0_write_sectors        1265        1265        1265        1265
          1                    fb_subp1_write_sectors        2151        2151        2151        2151
          1              l2_subp0_write_sector_misses        1399        1399        1399        1399
          1              l2_subp1_write_sector_misses        1527        1527        1527        1527
          1               l2_subp0_read_sector_misses           0           0           0           0
          1               l2_subp1_read_sector_misses           0           0           0           0
          1          l2_subp0_read_tex_sector_queries       63364       63364       63364       63364
          1          l2_subp1_read_tex_sector_queries       68304       68304       68304       68304
          1         l2_subp0_write_tex_sector_queries     3691408     3691408     3691408     3691408
          1         l2_subp1_write_tex_sector_queries     3648657     3648657     3648657     3648657
          1             l2_subp0_read_tex_hit_sectors       60962       60962       60962       60962
          1             l2_subp1_read_tex_hit_sectors       66972       66972       66972       66972
          1            l2_subp0_write_tex_hit_sectors     3662120     3662120     3662120     3662120
          1            l2_subp1_write_tex_hit_sectors     3624953     3624953     3624953     3624953
          1        l2_subp0_total_read_sector_queries       65550       65550       65550       65550
          1        l2_subp1_total_read_sector_queries       71175       71175       71175       71175
          1       l2_subp0_total_write_sector_queries     3681700     3681700     3681700     3681700
          1       l2_subp1_total_write_sector_queries     3687611     3687611     3687611     3687611
          1                         elapsed_cycles_sm    74825444    74825444    74825444    74825444
          1                              generic_load      224952      224952      224952      224952
          1                             generic_store     1470840     1470840     1470840     1470840
          1                               global_load        4390        4390        4390        4390
          1                              global_store          33          33          33          33
          1                                local_load      553760      553760      553760      553760
          1                               local_store      366712      366712      366712      366712
