==175316== NVPROF is profiling process 175316, command: ./0123HomeWork 80 2
==175316== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==175316== Profiling application: ./0123HomeWork 80 2
==175316== Profiling result:
==175316== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-PCIE-16GB (0)"
    Kernel: find_hash(int, int)
          1                     fb_subp0_read_sectors         822         822         822         822
          1                     fb_subp1_read_sectors        3334        3334        3334        3334
          1                    fb_subp0_write_sectors       45220       45220       45220       45220
          1                    fb_subp1_write_sectors       38473       38473       38473       38473
          1              l2_subp0_write_sector_misses       50590       50590       50590       50590
          1              l2_subp1_write_sector_misses       54179       54179       54179       54179
          1               l2_subp0_read_sector_misses         857         857         857         857
          1               l2_subp1_read_sector_misses         823         823         823         823
          1          l2_subp0_read_tex_sector_queries      100809      100809      100809      100809
          1          l2_subp1_read_tex_sector_queries      129373      129373      129373      129373
          1         l2_subp0_write_tex_sector_queries     6060376     6060376     6060376     6060376
          1         l2_subp1_write_tex_sector_queries     6046473     6046473     6046473     6046473
          1             l2_subp0_read_tex_hit_sectors       98810       98810       98810       98810
          1             l2_subp1_read_tex_hit_sectors      129692      129692      129692      129692
          1            l2_subp0_write_tex_hit_sectors     6021074     6021074     6021074     6021074
          1            l2_subp1_write_tex_hit_sectors     6003071     6003071     6003071     6003071
          1        l2_subp0_total_read_sector_queries      101834      101834      101834      101834
          1        l2_subp1_total_read_sector_queries      131686      131686      131686      131686
          1       l2_subp0_total_write_sector_queries     6093194     6093194     6093194     6093194
          1       l2_subp1_total_write_sector_queries     5987131     5987131     5987131     5987131
          1                         elapsed_cycles_sm   340380054   340380054   340380054   340380054
          1                              generic_load     1483144     1483144     1483144     1483144
          1                             generic_store     9697480     9697480     9697480     9697480
          1                               global_load       28602       28602       28602       28602
          1                              global_store          33          33          33          33
          1                                local_load     3650848     3650848     3650848     3650848
          1                               local_store     2400008     2400008     2400008     2400008
