==189413== NVPROF is profiling process 189413, command: ./0123HomeWork 32 16
==189413== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==189413== Profiling application: ./0123HomeWork 32 16
==189413== Profiling result:
==189413== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-PCIE-16GB (0)"
    Kernel: find_hash(int, int)
          1                     fb_subp0_read_sectors           0           0           0           0
          1                     fb_subp1_read_sectors         128         128         128         128
          1                    fb_subp0_write_sectors         204         204         204         204
          1                    fb_subp1_write_sectors        6246        6246        6246        6246
          1              l2_subp0_write_sector_misses         346         346         346         346
          1              l2_subp1_write_sector_misses         316         316         316         316
          1               l2_subp0_read_sector_misses           0           0           0           0
          1               l2_subp1_read_sector_misses           0           0           0           0
          1          l2_subp0_read_tex_sector_queries       10212       10212       10212       10212
          1          l2_subp1_read_tex_sector_queries       11792       11792       11792       11792
          1         l2_subp0_write_tex_sector_queries      579104      579104      579104      579104
          1         l2_subp1_write_tex_sector_queries      579233      579233      579233      579233
          1             l2_subp0_read_tex_hit_sectors       10452       10452       10452       10452
          1             l2_subp1_read_tex_hit_sectors       11674       11674       11674       11674
          1            l2_subp0_write_tex_hit_sectors      590108      590108      590108      590108
          1            l2_subp1_write_tex_hit_sectors      578405      578405      578405      578405
          1        l2_subp0_total_read_sector_queries       13208       13208       13208       13208
          1        l2_subp1_total_read_sector_queries       14558       14558       14558       14558
          1       l2_subp0_total_write_sector_queries      596971      596971      596971      596971
          1       l2_subp1_total_write_sector_queries      585245      585245      585245      585245
          1                         elapsed_cycles_sm    42481006    42481006    42481006    42481006
          1                              generic_load       71344       71344       71344       71344
          1                             generic_store      466480      466480      466480      466480
          1                               global_load        1404        1404        1404        1404
          1                              global_store          33          33          33          33
          1                                local_load      174368      174368      174368      174368
          1                               local_store      116072      116072      116072      116072
